charset	iso-8859-1

regular (year=0):
NL	Hemelvaart	19	5	2050	0	0
NL	Pinksteren	29	5	2050	0	0
NL	Pinksteren	30	5	2050	0	0

2051:
NL	Pasen	2	4	2051	0	0
NL	Pasen	3	4	2051	0	0
NL	Hemelvaart	11	5	2051	0	0
NL	Pinksteren	21	5	2051	0	0
NL	Pinksteren	22	5	2051	0	0

2052:
NL	Pasen	21	4	2052	0	0
NL	Pasen	22	4	2052	0	0
NL	Hemelvaart	30	5	2052	0	0
NL	Pinksteren	9	6	2052	0	0
NL	Pinksteren	10	6	2052	0	0

2053:
NL	Pasen	6	4	2053	0	0
NL	Pasen	7	4	2053	0	0
NL	Hemelvaart	15	5	2053	0	0
NL	Pinksteren	25	5	2053	0	0
NL	Pinksteren	26	5	2053	0	0

2054:
NL	Pasen	29	3	2054	0	0
NL	Pasen	30	3	2054	0	0
NL	Hemelvaart	7	5	2054	0	0
NL	Pinksteren	17	5	2054	0	0
NL	Pinksteren	18	5	2054	0	0

2055:
NL	Pasen	18	4	2055	0	0
NL	Pasen	19	4	2055	0	0
NL	Hemelvaart	27	5	2055	0	0
NL	Pinksteren	6	6	2055	0	0
NL	Pinksteren	7	6	2055	0	0

2056:
NL	Pasen	2	4	2056	0	0
NL	Pasen	3	4	2056	0	0
NL	Hemelvaart	11	5	2056	0	0
NL	Pinksteren	21	5	2056	0	0
NL	Pinksteren	22	5	2056	0	0

2057:
NL	Pasen	22	4	2057	0	0
NL	Pasen	23	4	2057	0	0
NL	Hemelvaart	31	5	2057	0	0
NL	Pinksteren	10	6	2057	0	0
NL	Pinksteren	11	6	2057	0	0

2058:
NL	Pasen	14	4	2058	0	0
NL	Pasen	15	4	2058	0	0
NL	Hemelvaart	23	5	2058	0	0
NL	Pinksteren	2	6	2058	0	0
NL	Pinksteren	3	6	2058	0	0

2059:
NL	Pasen	30	3	2059	0	0
NL	Pasen	31	3	2059	0	0
NL	Hemelvaart	8	5	2059	0	0
NL	Pinksteren	18	5	2059	0	0
NL	Pinksteren	19	5	2059	0	0

2060:
NL	Pasen	18	4	2060	0	0
NL	Pasen	19	4	2060	0	0
NL	Hemelvaart	27	5	2060	0	0
NL	Pinksteren	6	6	2060	0	0
NL	Pinksteren	7	6	2060	0	0

2061:
NL	Pasen	10	4	2061	0	0
NL	Pasen	11	4	2061	0	0
NL	Hemelvaart	19	5	2061	0	0
NL	Pinksteren	29	5	2061	0	0
NL	Pinksteren	30	5	2061	0	0

2062:
NL	Pasen	26	3	2062	0	0
NL	Pasen	27	3	2062	0	0
NL	Hemelvaart	4	5	2062	0	0
NL	Pinksteren	14	5	2062	0	0
NL	Pinksteren	15	5	2062	0	0

2063:
NL	Pasen	15	4	2063	0	0
NL	Pasen	16	4	2063	0	0
NL	Hemelvaart	24	5	2063	0	0
NL	Pinksteren	3	6	2063	0	0
NL	Pinksteren	4	6	2063	0	0

2064:
NL	Pasen	6	4	2064	0	0
